,SPX Index,SPVXSP Index,SPGCICP Index,SPGSCLP Index,SPGSGCP Index,TY1 Comdty
2007-07-24,1511.04,48434.94,714.2888,871.8,63.603,106.34375
2007-07-25,1518.09,48221.71,698.0864,899.3,62.582,106.59375
2007-07-26,1482.66,51634.67,697.3722,888.27,61.543,107.53125
2007-07-27,1458.95,53208.89,696.1224,912.81,61.288,107.390625
2007-07-30,1473.91,51759.4,704.0674,910.55,61.68,107.21875
2007-07-31,1455.27,54966.15,720.493,926.91,61.926,107.421875
2007-08-01,1465.81,57738.45,706.8348,907,61.616,107.453125
2007-08-02,1472.2,55320.73,708.3524,910.91,61.68,107.46875
2007-08-03,1433.06,59918.6,690.1414,894.55,62.391,107.875
2007-08-06,1467.67,58614.7,692.0161,854.02,62.291,107.671875
2007-08-07,1476.71,54656.41,696.9705,858.29,62.199,107.5625
2007-08-08,1497.49,54036.23,681.9596,854.69,62.564,106.859375
2007-08-09,1453.09,61637.48,672.203,848.14,61.333,107.375
2007-08-10,1453.64,66228.49,670.8962,846.5,62.136,107.484375
2007-08-13,1452.92,64582.46,680.8777,847.52,62.072,107.53125
2007-08-14,1426.54,67386.73,667.9599,855.84,61.962,107.875
2007-08-15,1406.7,70312.58,658.6303,869.98,61.962,108.1875
2007-08-16,1411.27,75844.61,607.3178,842.18,59.984,108.859375
2007-08-17,1445.94,73784.29,631.449,853.47,60.786,108.59375
2007-08-20,1445.55,67836.98,631.9872,843.24,60.759,108.78125
2007-08-21,1447.12,66122.08,627.8607,826.73,60.732,109.078125
2007-08-22,1464.07,62933.81,643.8286,823.04,60.96,108.84375
2007-08-23,1462.5,64036.5,653.3376,829.82,60.932,108.8125
2007-08-24,1479.37,61639.75,659.348,844.79,61.762,108.65625
2007-08-27,1466.79,64548.74,659.348,855.25,61.643,108.84375
2007-08-28,1432.36,69913.07,656.0288,852.4,61.397,109.5
2007-08-29,1463.76,67123.87,664.3716,873.55,61.57,109.390625
2007-08-30,1457.64,67761.1,667.1525,871.77,61.434,109.828125
2007-08-31,1473.99,65690.94,672.5349,879.85,62.163,109.484375
2007-09-04,1489.42,63201.73,658.4509,892.21,63.038,109.53125
2007-09-05,1472.29,66849.78,645.1742,899.93,62.965,110.234375
2007-09-06,1478.55,66354.42,658.1817,906.7,64.232,109.953125
2007-09-07,1453.55,70558.88,646.9683,911.46,64.697,111
2007-09-10,1451.7,72520.97,645.7124,920.84,64.925,111.234375
2007-09-11,1471.49,68916.26,674.1584,929.66,65.737,110.859375
2007-09-12,1471.56,69413.78,669.2992,949.09,65.7,110.578125
2007-09-13,1483.95,69086.38,680.0568,951.68,65.445,110.015625
2007-09-14,1484.25,69112.21,680.8932,942.65,65.436,110.125
2007-09-17,1476.65,70735.48,676.4841,958.22,65.983,110.0625
2007-09-18,1519.78,61839.56,684.0426,968.48,65.974,110.171875
2007-09-19,1529.03,59468.9,711.1272,975.97,66.502,109.734375
2007-09-20,1518.75,60231.32,711.5771,987.19,67.45,108.640625
2007-09-21,1525.75,57534.18,711.1272,985.26,67.359,108.890625
2007-09-24,1517.73,57110.33,725.5243,977.17,67.396,108.9375
2007-09-25,1517.21,57619.27,721.6551,960.03,67.35,109.046875
2007-09-26,1525.42,55379.52,716.976,969.33,67.049,109.046875
2007-09-27,1531.38,54606.07,724.2645,1000.47,67.45,109.375
2007-09-28,1526.75,55383.92,724.3545,985.74,68.371,109.28125
2007-10-01,1547.04,54021.45,732.8128,968.6,68.745,109.34375
2007-10-02,1546.63,55245.85,737.4019,966.31,67.122,109.609375
2007-10-03,1539.59,55932.67,750.1343,964.98,67.067,109.46875
2007-10-04,1542.84,56389.51,740.7312,983.09,67.806,109.625
2007-10-05,1557.59,53369.76,741.3611,980.43,68.116,108.765625
2007-10-09,1565.15,51390.53,727.8437,968.32,67.742,108.671875
2007-10-10,1562.47,51524.32,738.8146,981.15,68.006,108.703125
2007-10-11,1554.41,54858.61,729.7858,1001.52,68.982,108.65625
2007-10-12,1561.8,53782.95,728.2534,1007.36,68.717,108.46875
2007-10-15,1548.71,56530.62,736.1859,1036.46,69.483,108.625
2007-10-16,1538.53,59078.22,727.1717,1054.11,69.465,108.796875
2007-10-17,1541.24,58358.09,719.4195,1049.36,69.492,109.5625
2007-10-18,1540.08,58407.96,709.9096,1071.89,70.076,109.890625
2007-10-19,1500.63,62410.75,710.9012,1058.62,70.048,110.5625
2007-10-22,1506.33,61565.71,700.8504,1047.29,69.283,110.53125
2007-10-23,1519.59,59684.21,704.0955,1038.16,69.565,110.515625
2007-10-24,1515.88,60872.67,694.6306,1060.44,69.793,111.03125
2007-10-25,1514.4,60312.42,701.6166,1101.35,70.285,110.859375
2007-10-26,1535.28,57853.41,711.2617,1118.4,71.79,110.640625
2007-10-29,1540.98,56869.06,708.7828,1138.73,72.255,110.65625
2007-10-30,1531.02,58823.1,700.4898,1100.38,71.817,110.65625
2007-10-31,1549.38,54179.75,697.425,1150.9,72.501,110.015625
2007-11-01,1508.44,61866.66,677.2333,1138.24,72.355,110.796875
2007-11-02,1509.65,63609.46,670.8333,1167.95,73.704,111.34375
2007-11-05,1502.17,66089,668.0389,1144.21,73.914,111.15625
2007-11-06,1520.27,62746.32,674.7995,1177.32,75.062,110.875
2007-11-07,1475.62,69630.41,659.3853,1173.3,75.983,111.171875
2007-11-08,1474.77,69332.31,648.6858,1162.13,76.347,111.625
2007-11-09,1453.7,73311.54,632.427,1171.56,76.096,111.984375
2007-11-13,1481.05,68580.54,622.6437,1109.11,72.834,111.71875
2007-11-14,1470.58,69670.7,641.2771,1141.45,74.281,111.59375
2007-11-15,1451.15,74212.83,623.0038,1132.11,71.777,112.375
2007-11-16,1458.74,73144.51,632.9056,1153.87,71.75,112.453125
2007-11-19,1433.27,74246.5,610.7616,1163.71,70.936,113.015625
2007-11-20,1439.7,72224.78,610.8966,1205.39,72.166,113.15625
2007-11-21,1416.77,73962.81,585.737,1196.29,72.816,113.390625
2007-11-23,1440.7,71369.21,603.6953,1207.24,75.184,113.453125
2007-11-26,1407.22,75260.12,607.431,1201.33,75.356,114.59375
2007-11-27,1428.23,73510.93,593.7485,1161,74.226,113.953125
2007-11-28,1469.02,67868.32,603.2452,1114.28,72.97,113.421875
2007-11-29,1469.72,68558.42,618.0979,1119.07,72.518,114
2007-11-30,1481.14,66944,629.0799,1090.79,71.325,113.921875
2007-12-03,1472.42,67311.49,610.5365,1098.17,71.831,114.578125
2007-12-04,1462.79,67928.47,600.9497,1086,72.997,114.65625
2007-12-05,1485.01,64719.69,600.7247,1075.79,72.645,114.703125
2007-12-06,1507.34,61446.35,603.3802,1109.48,72.952,114.171875
2007-12-07,1504.66,62316.73,620.0332,1085.51,72.328,113.3125
2007-12-10,1515.96,61017.24,611.9355,1080.44,73.53,113.171875
2007-12-11,1477.65,64272.81,611.423,1106.96,73.856,114.390625
2007-12-12,1486.59,63450.34,602.5533,1160.66,74.009,113.734375
2007-12-13,1488.41,63771.04,583.6112,1137.47,72.672,113.21875
2007-12-14,1467.95,65638.81,586.7528,1126.28,72.129,112.796875
2007-12-17,1445.9,67850.32,571.8977,1120.13,72.247,113.171875
2007-12-18,1454.98,65450.89,571.7406,1108.19,72.979,113.640625
2007-12-19,1453,65051.31,583.7009,1122.46,72.798,113.75
2007-12-20,1460.12,64380.84,585.541,1120.25,72.599,113.515625
2007-12-21,1484.46,61606.78,609.731,1147.93,73.702,112.4375
2007-12-24,1496.45,59413.99,609.731,1158.02,73.802,112.09375
2007-12-26,1497.66,58988.67,609.731,1180.66,74.977,111.59375
2007-12-27,1476.37,60867.95,616.9566,1188.65,75.184,112.21875
2007-12-28,1478.49,61203.36,612.5135,1181.02,76.17,112.90625
2007-12-31,1468.36,62186.84,598.3541,1180.78,75.745,113.390625
2008-01-02,1447.16,63621.74,605.0636,1225.56,77.733,114.390625
2008-01-03,1447.16,63082.24,624.2271,1220.15,78.556,114.34375
2008-01-04,1411.63,65689.76,618.8865,1204.52,78.249,114.984375
2008-01-07,1416.18,64333.91,618.5723,1169.83,77.914,115.15625
2008-01-08,1390.19,67474.7,647.4297,1185.08,79.568,115.15625
2008-01-09,1409.13,66775.83,646.981,1176.49,79.695,115.46875
2008-01-10,1420.33,64615.13,644.2895,1152.05,80.763,114.8125
2008-01-11,1401.02,67606.65,654.1117,1139.25,81.127,115.4375
2008-01-14,1416.25,64719.46,663.0979,1159.87,81.632,115.5
2008-01-15,1380.95,65159.49,641.5775,1133.43,81.56,116.09375
2008-01-16,1373.2,64514.09,627.4099,1116.5,79.676,116.03125
2008-01-17,1333.25,69579.52,627.2306,1106.74,79.533,116.546875
2008-01-18,1325.19,70234.64,641.0395,1111.06,79.631,116.671875
2008-01-22,1310.5,71212.33,631.2656,1102.29,80.358,117.828125
2008-01-23,1338.6,67884.08,617.9947,1074.86,79.667,118.203125
2008-01-24,1352.07,67967.85,631.176,1104.76,81.739,116.671875
2008-01-25,1330.61,68899.44,630.5483,1120.82,82.188,117.046875
2008-01-28,1353.97,67495.04,633.3729,1124.28,83.677,117
2008-01-29,1362.3,67530.62,654.6692,1132.31,83.497,116.53125
2008-01-30,1355.81,67692.17,642.2053,1140.84,83.094,116
2008-01-31,1378.55,66681.45,659.2423,1133.67,83.246,116.71875
2008-02-01,1395.42,64927.71,648.8408,1099.2,81.946,117.046875
2008-02-04,1380.82,67237.11,651.0825,1112.3,81.578,116.8125
2008-02-05,1336.64,71036.22,639.6049,1092.4,79.864,117.4375
2008-02-06,1326.45,72933.7,657.8973,1076.71,81.183,117.3125
2008-02-07,1336.91,71831.34,677.8934,1088.7,81.632,116.53125
2008-02-08,1331.29,73108.67,693.0534,1133.69,82.735,117.078125
2008-02-11,1339.13,71462.81,698.6179,1156.27,83.13,117.328125
2008-02-12,1348.86,70531.49,709.7692,1146.71,81.73,116.890625
2008-02-13,1367.21,68079.67,700.05,1153.36,81.65,116.984375
2008-02-14,1348.86,69033.41,690.8837,1179.78,81.703,116.234375
2008-02-15,1349.99,68379.09,695.4668,1178.54,81.282,116.4375
2008-02-19,1348.78,67535.23,738.1528,1231.02,83.408,115.625
2008-02-20,1360.03,67097.05,734.2886,1231.02,84.125,115.296875
2008-02-21,1342.53,67035.53,758.9117,1212.87,85.148,116.484375
2008-02-22,1353.11,65558.99,750.1049,1220.03,85.022,116.5
2008-02-25,1371.8,63818.65,738.2427,1225.22,84.368,115.625
2008-02-26,1381.29,62794.38,745.6116,1245.59,85.121,115.953125
2008-02-27,1380.02,63317.32,760.5292,1230.28,86.207,116.0625
2008-02-28,1367.68,65114.86,767.1792,1266.7,86.79,117.140625
2008-02-29,1330.63,68849.01,760.0798,1257.44,87.462,118.6875
2008-03-03,1331.34,68815.24,774.0988,1264.97,88.288,118.703125
2008-03-04,1326.75,67634.68,758.8217,1228.8,86.682,118.578125
2008-03-05,1333.7,65957.85,783.6245,1290.53,88.673,118
2008-03-06,1304.34,70540.91,772.4812,1302.26,87.651,118.53125
2008-03-07,1293.37,70495.96,772.1217,1298.31,87.391,119.3125
2008-03-10,1273.37,72506.38,751.114,1331.61,87.174,120.09375
2008-03-11,1320.65,68448.27,747.8383,1341.79,87.553,118.703125
2008-03-12,1308.77,70463.04,759.9766,1355.43,87.95,119.71875
2008-03-13,1315.48,70710.25,758.3545,1362.43,89.146,119.59375
2008-03-14,1288.14,74933.32,756.7312,1357.07,89.646,120.90625
2008-03-17,1276.6,75365.48,728.9546,1300.78,89.896,121.6875
2008-03-18,1330.74,68921.37,744.1055,1354.07,90.048,120.703125
2008-03-19,1298.42,72104.38,722.8222,1279.69,84.772,120.9375
2008-03-20,1329.51,71018.47,710.7376,1270.96,82.505,119.828125
2008-03-24,1349.88,69380.42,710.7376,1258.73,82.407,118.21875
2008-03-25,1352.99,69380.42,732.4719,1263.22,83.88,118.53125
2008-03-26,1341.13,70946.86,741.9412,1321.62,85.174,118.65625
2008-03-27,1325.76,70439.4,771.792,1342.59,85.156,118.359375
2008-03-28,1315.22,70475.66,762.2325,1318.13,83.594,118.703125
2008-03-31,1322.7,69205.14,760.8797,1267.71,82.255,118.953125
2008-04-01,1370.18,64506.53,757.0018,1260.22,79.247,117.71875
2008-04-02,1367.53,65622.34,775.6698,1308.27,80.354,117.421875
2008-04-03,1369.31,65034.31,775.9854,1295.79,81.193,117.421875
2008-04-04,1370.4,64705.33,787.1231,1325.74,81.514,118.3125
2008-04-07,1372.54,62637.23,793.2556,1361.44,82.728,117.484375
2008-04-08,1365.54,62304.31,775.9426,1353.82,81.943,117.46875
2008-04-09,1354.49,63863.02,793.8315,1383.26,83.683,118.1875
2008-04-10,1360.55,62753.31,784.6791,1374.79,83.174,117.546875
2008-04-11,1332.83,64614.68,786.7068,1376.27,82.746,118.203125
2008-04-14,1328.32,64363.04,778.0985,1394.59,82.898,117.921875
2008-04-15,1334.43,63076.27,766.4094,1420.3,83.192,117.40625
2008-04-16,1364.71,59329.42,792.9592,1435.73,84.647,116.59375
2008-04-17,1365.56,59536.05,782.9917,1435.73,84.165,116.359375
2008-04-18,1390.33,57419.02,779.4578,1457.18,81.693,116.140625
2008-04-21,1388.17,56657.1,775.063,1463.08,81.907,116.390625
2008-04-22,1375.94,57124.74,791.8718,1481.14,82.585,116.25
2008-04-23,1379.93,56522.73,779.3671,1484.03,81.139,116.078125
2008-04-24,1388.82,55070.08,776.7393,1455.93,79.39,115.3125
2008-04-25,1397.84,53691.5,781.4059,1486.79,79.416,115.0625
2008-04-28,1396.37,53274.39,788.7003,1489.68,79.934,115.34375
2008-04-29,1390.94,53955.91,778.914,1450.54,78.265,115.390625
2008-04-30,1385.59,55176.95,779.7748,1423.31,77.221,115.8125
2008-05-01,1409.34,51870.82,749.5552,1411.52,75.953,115.734375
2008-05-02,1413.9,51215.29,767.0889,1459.19,76.587,114.96875
2008-05-05,1407.49,51727.33,767.0889,1504.98,78.024,115.078125
2008-05-06,1418.26,49721.88,777.4642,1528.44,78.345,114.84375
2008-05-07,1392.57,52050.85,769.2184,1549.64,77.765,115.109375
2008-05-08,1397.68,52088.13,757.3195,1552.27,78.735,115.796875
2008-05-09,1388.28,52566.21,739.0475,1581.37,79.069,116.0625
2008-05-12,1403.58,50799.92,753.7467,1558.38,78.988,116.03125
2008-05-13,1403.04,50580.45,751.1736,1577.28,77.635,114.921875
2008-05-14,1408.66,49467.7,741.1652,1558.7,77.36,114.5625
2008-05-15,1423.57,48209.04,756.9966,1555.43,78.541,115.28125
2008-05-16,1425.35,48689.5,770.0075,1582.94,80.318,115.21875
2008-05-19,1426.63,47734.35,758.8163,1591.48,80.86,115.40625
2008-05-20,1413.4,50279.18,759.8171,1619.86,82.139,115.96875
2008-05-21,1390.71,53466.91,752.1743,1672.48,82.903,115.640625
2008-05-22,1394.35,52506.76,741.893,1642.84,81.997,114.734375
2008-05-23,1375.93,53721.19,746.9882,1660.17,82.672,115.515625
2008-05-27,1385.35,52106.29,748.6259,1618.23,81.091,114.8125
2008-05-28,1390.84,51581.67,740.0733,1645.6,80.398,114.125
2008-05-29,1398.26,48480.82,721.2394,1590.22,78.328,113.703125
2008-05-30,1400.38,47309.71,725.5157,1599.39,79.199,113.953125
2008-06-02,1385.67,50054.02,725.3792,1604.54,79.687,114.84375
2008-06-03,1377.65,51003.91,723.8779,1561.21,78.665,115.671875
2008-06-04,1377.2,51185.14,721.7852,1535.96,78.514,115.4375
2008-06-05,1404.05,48507.19,716.2351,1604.91,77.777,114.75
2008-06-06,1360.68,53863.69,733.0674,1739.92,79.865,115.421875
2008-06-09,1361.76,52892.52,731.2278,1687.92,79.785,114.65625
2008-06-10,1358.44,52969.32,721.0926,1650.52,77.395,113.734375
2008-06-11,1335.49,54558.95,726.4567,1714.46,78.435,113.984375
2008-06-12,1339.87,53822.71,719.4621,1719.38,77.466,112.953125
2008-06-13,1360.03,51700.29,732.7161,1695.47,77.564,112.59375
2008-06-16,1360.14,50993.07,744.3248,1693.84,78.737,112.75
2008-06-17,1350.93,50887.57,743.0451,1683.7,78.79,113.0625
2008-06-18,1337.81,52390.87,757.5788,1716.75,79.376,113.65625
2008-06-19,1342.83,51474.53,766.0796,1659.55,80.327,113.234375
2008-06-20,1317.93,52699.58,775.8601,1694.09,80.282,112.484375
2008-06-23,1318,52720.82,772.9351,1711.36,78.817,112.25
2008-06-24,1314.29,53032.47,768.182,1714.62,79.207,112.9375
2008-06-25,1321.97,50786.39,765.3484,1683.95,78.381,112.78125
2008-06-26,1283.15,55084.76,777.5969,1747.66,81.295,113.65625
2008-06-27,1278.38,54785.95,785.2751,1754.79,82.734,113.828125
2008-06-30,1280,54081.45,783.8126,1752.16,82.468,113.921875
2008-07-01,1284.91,53943.08,793.6388,1764.31,83.907,113.875
2008-07-02,1261.52,56731.91,804.0135,1796.84,84.085,114.21875
2008-07-03,1262.9,56260.22,797.3408,1818.37,82.939,114.359375
2008-07-07,1252.31,56770.59,776.1344,1769.31,82.512,114.84375
2008-07-08,1273.7,53504.06,756.5734,1702.6,82.024,115.234375
2008-07-09,1244.69,56320,757.7447,1702.68,82.499,115.5
2008-07-10,1253.39,56690.91,760.1998,1772.68,83.691,115.671875
2008-07-11,1239.49,57988.16,763.9051,1814.73,85.349,114.421875
2008-07-14,1228.3,59503.97,765.356,1816.18,86.503,114.96875
2008-07-15,1214.91,60050.77,753.495,1736.32,86.934,115.421875
2008-07-16,1245.36,56832.13,748.6219,1685.86,85.519,114.875
2008-07-17,1260.32,55749.32,756.6212,1621.82,86.23,113.890625
2008-07-18,1260.68,55290.98,749.2655,1612.98,85.114,113.609375
2008-07-21,1260,53874.87,752.8514,1642.26,85.624,113.765625
2008-07-22,1277,51818.97,753.7709,1599.9,84.27,113.46875
2008-07-23,1282.19,51763.76,749.2656,1550.32,82.002,113.015625
2008-07-24,1252.54,54239.52,732.9912,1563.4,81.95,114.15625
2008-07-25,1257.76,54016.1,738.5079,1535.61,82.354,113.4375
2008-07-28,1234.37,55714.64,742.5535,1553.93,82.433,114.265625
2008-07-29,1263.2,52371.73,736.577,1522.28,81.431,114.109375
2008-07-30,1284.26,50024.6,745.8635,1579.34,80.192,114.109375
2008-07-31,1267.38,52414.42,748.2541,1545.83,81.106,114.828125
2008-08-01,1260.31,52739.2,733.6347,1558.54,80.649,115.03125
2008-08-04,1249.01,52516.29,705.3154,1512.57,79.805,114.84375
2008-08-05,1284.88,50022.15,707.614,1484.66,77.889,114.703125
2008-08-06,1289.19,48602.63,707.4301,1477.31,77.616,114.484375
2008-08-07,1266.07,50644.27,712.1193,1495.25,77.168,115.59375
2008-08-08,1296.32,49197.74,686.7292,1436.27,76.016,115.3125
2008-08-11,1305.32,48490.79,679.5957,1426.98,72.808,114.875
2008-08-12,1289.59,50377.14,661.1649,1408.37,71.604,115.71875
2008-08-13,1285.83,51329.19,687.3745,1444.31,73.089,115.40625
2008-08-14,1292.93,49594.49,683.4044,1432.36,71.595,115.8125
2008-08-15,1298.2,48970.16,681.4655,1418.78,69.626,116.09375
2008-08-18,1278.6,49656.34,681.1885,1405.71,70.822,116.390625
2008-08-19,1266.69,51236.52,702.0544,1426.25,71.797,116.265625
2008-08-20,1274.54,50163.98,696.9764,1438.95,71.753,116.65625
2008-08-21,1277.72,49625.07,729.1985,1508.93,73.749,116.3125
2008-08-22,1292.2,48353.2,711.1947,1426.88,73.265,116.015625
2008-08-25,1266.84,50500.03,711.1947,1433.35,72.58,116.8125
2008-08-26,1271.51,49982.68,703.8085,1447.79,72.79,116.78125
2008-08-27,1281.66,48831.38,710.2714,1471.2,73.309,116.984375
2008-08-28,1300.68,47625.21,698.5459,1439.33,73.59,116.828125
2008-08-29,1282.83,48680.08,696.4224,1437.71,73.415,116.6875
2008-09-02,1277.58,49345.86,673.2483,1366.11,71.243,117.390625
2008-09-03,1274.98,48747.29,682.1117,1361.63,71.041,117.6875
2008-09-04,1236.83,52337.84,670.3862,1343.45,70.602,117.921875
2008-09-05,1242.31,51282.28,639.826,1322.78,70.567,117.609375
2008-09-08,1267.79,49603.38,644.7193,1324.15,70.54,117.40625
2008-09-09,1224.51,53077.81,633.0986,1285.39,69.617,117.859375
2008-09-10,1232.04,52083.4,634.2444,1276.63,67.024,117.484375
2008-09-11,1249.05,52498.7,642.8607,1255.5,65.53,117.640625
2008-09-12,1251.7,52932.66,661.1573,1259.46,67.2,116.96875
2008-09-15,1192.7,56110.55,643.4783,1190.3,69.178,119.171875
2008-09-16,1213.59,55056.72,638.2949,1132.21,68.606,118.984375
2008-09-17,1156.39,58206.57,627.4654,1206.09,74.759,119.984375
2008-09-18,1206.51,55393.33,626.2621,1213.31,78.847,119.9375
2008-09-19,1255.08,54134.13,655.1409,1278.12,76.008,116.828125
2008-09-22,1207.09,57915.68,672.8199,1360.46,79.902,115.140625
2008-09-23,1188.22,62958.93,646.9956,1326.13,78.337,114.859375
2008-09-24,1185.87,62232.13,640.5627,1315.19,78.671,115.234375
2008-09-25,1209.18,60338.92,642.9693,1343.67,77.528,114.34375
2008-09-26,1213.01,61934.97,628.7613,1329.62,78.1,114.8125
2008-09-29,1106.39,70606.46,596.9206,1198.76,78.618,116.578125
2008-09-30,1166.36,66408.97,589.4232,1251.87,77.423,114.625
2008-10-01,1161.06,68596.94,570.4484,1225.63,77.994,115.09375
2008-10-02,1114.28,73170.79,541.4771,1168.9,74.214,115.5
2008-10-03,1099.23,75618.6,557.2123,1167.78,73.239,116
2008-10-06,1056.89,78341.68,515.9305,1092.28,76.139,117.96875
2008-10-07,996.23,85861.57,522.9651,1120.27,77.528,117.140625
2008-10-08,984.94,90770.7,485.7533,1108.49,79.682,114.9375
2008-10-09,909.92,99817.27,492.5338,1081.76,77.924,113.53125
2008-10-10,899.22,104152.28,443.9085,972.67,75.507,113.546875
2008-10-14,998.01,98742.44,491.0199,984.19,73.793,112.140625
2008-10-15,907.84,112594.21,455.742,933.45,73.749,111.96875
2008-10-16,946.43,115034.67,430.7882,875.86,70.716,112.296875
2008-10-17,940.55,124359.92,445.6031,899.17,69.239,111.921875
2008-10-20,985.4,117397.98,436.6679,927.35,69.441,113.015625
2008-10-21,955.05,114341.62,415.8345,899.8,67.508,114.5
2008-10-22,896.78,126167.36,384.2603,832.11,64.624,115.25
2008-10-23,908.11,130452.92,374.1677,845.69,62.823,115.84375
2008-10-24,876.77,145251,348.9824,799.69,64.194,115.125
2008-10-27,848.92,153720.23,372.1769,788.1,65.301,115.125
2008-10-28,940.51,140383.34,382.4084,781.99,65.09,114.359375
2008-10-29,930.09,146938.75,430.7419,841.46,66.277,114.0625
2008-10-30,954.09,144943.7,388.7047,822.26,64.915,113.578125
2008-10-31,968.75,144198.72,379.6306,845.32,63.13,113.078125
2008-11-03,966.3,139495.8,378.751,796.7,63.886,113.796875
2008-11-04,1005.75,127109.53,398.3344,879.23,66.567,115.125
2008-11-05,952.77,135402.09,376.714,814.03,65.257,115.453125
2008-11-06,904.88,151327.41,351.7602,757.56,64.361,115.453125
2008-11-07,930.99,147335.88,346.8065,760.92,64.537,115.0625
2008-11-10,919.21,150303.83,357.3483,778.03,65.615,115.53125
2008-11-12,852.3,166657.78,333.5386,700.66,63.119,116.65625
2008-11-13,911.29,155522.66,338.0282,725.8,61.932,116.40625
2008-11-14,873.29,167288.3,351.83,707.86,65.254,116.921875
2008-11-17,850.75,176416.34,336.5973,681.93,65.193,117.453125
2008-11-18,859.12,179341.88,344.8137,672.96,64.316,118.46875
2008-11-19,806.58,196903.55,330.1349,664.85,64.571,119.25
2008-11-20,752.44,207309.5,320.1644,607.33,65.702,120.71875
2008-11-21,800.03,196591.56,326.1652,613.6,69.471,120.484375
2008-11-24,851.81,184130.41,345.737,669.76,71.926,119.390625
2008-11-25,857.39,179417.13,340.6594,623.92,71.935,121.171875
2008-11-26,887.68,168485.8,346.2909,669.02,71.128,122.359375
2008-11-28,896.24,168298.11,334.1047,668.9,71.804,122.890625
2008-12-01,816.21,189779.55,331.2428,605.61,68.104,124.828125
2008-12-02,848.81,183714.88,327.8731,577.1,68.674,125.25
2008-12-03,870.74,183235.55,317.5795,575.01,67.551,125.953125
2008-12-04,845.22,191603.38,301.2851,536.67,67.113,126.640625
2008-12-05,876.07,186987.03,280.744,501.52,65.947,125.625
2008-12-08,909.7,179025.09,305.2311,538.08,67.446,125.328125
2008-12-09,888.67,181785.34,294.4509,518.08,67.876,125.90625
2008-12-10,899.24,178542.73,303.9249,534.66,70.909,125.671875
2008-12-11,873.59,180676.36,305.1036,590.43,72.47,126.71875
2008-12-12,879.73,178061.59,291.7162,570.46,71.935,127.1875
2008-12-15,868.57,179558.38,290.4741,551.29,73.338,127.484375
2008-12-16,913.18,170969.77,281.6872,542.35,73.881,129.203125
2008-12-17,904.42,170380.8,277.1787,518.08,76.143,129.703125
2008-12-18,885.28,164722.84,264.2974,483.94,75.451,130.09375
2008-12-19,887.88,155174.2,268.9439,491.95,73.417,129.859375
2008-12-22,871.63,149551,271.5202,463.5,74.276,126.921875
2008-12-23,863.16,151814.34,263.1013,452.7,73.478,127.140625
2008-12-24,868.15,150315.98,260.8011,410.54,74.346,126.71875
2008-12-26,872.8,148653.81,260.8011,437.95,76.38,127.328125
2008-12-29,869.42,152474.56,266.1377,464.77,76.739,127.75
2008-12-30,890.64,145963.19,267.0578,453.28,76.275,127.296875
2008-12-31,903.25,138744.41,281.4803,517.96,77.528,125.75
2009-01-02,931.8,128467.05,296.0408,538.17,77.108,124.296875
2009-01-05,927.45,130934.74,291.8084,566.86,75.205,124.171875
2009-01-06,934.7,129208.79,310.3023,564.19,75.924,124.359375
2009-01-07,906.65,140238.59,305.8398,495.08,73.794,124.484375
2009-01-08,909.73,140042.31,292.4064,484.28,74.916,125.3125
2009-01-09,890.35,144877.52,311.2866,475.38,74.961,125.546875
2009-01-12,870.26,156539.73,296.7187,443.14,71.979,126.328125
2009-01-13,871.79,153167.17,308.1866,451.18,71.958,126.21875
2009-01-14,842.62,166259.73,300.5069,445.31,70.909,126.96875
2009-01-15,843.74,165133.47,299.9568,438.76,70.804,127.015625
2009-01-16,850.12,159870.69,306.8334,428.98,73.657,126.53125
2009-01-20,805.22,180360.48,305.3664,411.55,74.988,126.265625
2009-01-21,840.24,168712.63,294.1346,438.86,74.541,124.75
2009-01-22,827.5,166862.83,282.0776,440.07,75.311,124.140625
2009-01-23,831.95,165673.34,296.8852,468.28,78.567,123.90625
2009-01-26,836.57,157519.19,324.6208,460.83,79.705,123.65625
2009-01-27,845.71,149723.84,302.1114,419.01,78.891,124.71875
2009-01-28,874.09,140262.48,303.8993,424.85,77.893,123.84375
2009-01-29,845.14,142855.8,294.6618,417.6,79.337,122.828125
2009-01-30,825.88,147888.47,287.7164,420.02,81.254,122.671875
2009-02-02,825.44,148762.66,289.596,403.89,79.399,123.71875
2009-02-03,838.51,142672.69,307.7043,410.95,78.112,122.546875
2009-02-04,832.23,143906.56,311.5093,406.31,78.961,122.109375
2009-02-05,845.85,142004.8,303.6471,414.88,80.011,122.375
2009-02-06,868.6,140321.44,322.8786,404.8,80.02,121.828125
2009-02-09,869.89,141152.28,326.3557,399.42,78.138,121.5625
2009-02-10,827.16,150043.33,317.5068,380.07,80.011,123.09375
2009-02-11,833.74,147409.08,315.0916,367.01,82.663,123.671875
2009-02-12,835.19,144539.25,310.9962,361.38,83.075,124.15625
2009-02-13,826.84,147248.33,312.3207,359.66,82.462,122.703125
2009-02-17,789.17,153643.3,289.7593,330.27,84.676,124.4375
2009-02-18,788.42,156433.63,294.3264,320.59,85.613,123.671875
2009-02-19,778.94,155533.28,299.4415,344.32,85.464,122.53125
2009-02-20,770.05,162852.08,286.6765,343.04,87.713,123.3125
2009-02-23,743.33,170993.38,294.0295,329.41,87.083,123.171875
2009-02-24,773.14,156081.56,298.8935,342.44,84.851,122.859375
