,SPX Index,NKY Index ,SX5E Index,HSCEI Index,KOSPI2 Index,SPGCICP Index,SPGSCLP Index,SPGSGCP Index,TY1 Comdty,TU1 Comdty
2007-05-25,1515.73,17481.21,4463.52,10649.84,210.54,640.0604,784.82,61.437,106.65625,101.8828125
2007-05-29,1518.11,17672.56,4474.81,10615.45,212.06,646.4318,760.14,61.622,106.5,101.8203125
2007-05-30,1530.23,17588.26,4468.72,10403.44,211.76,641.1223,764.23,61.242,106.5,101.7890625
2007-05-31,1530.62,17875.75,4512.65,10739.32,216.45,656.7853,770.49,61.929,106.390625,101.7421875
2007-06-01,1536.34,17958.88,4556.97,10874.45,218.74,663.1567,783.37,62.876,105.96875,101.640625
2007-06-04,1539.18,17973.42,4537.81,10922.21,221.9,679.1737,796.97,62.821,106.125,101.65625
2007-06-05,1530.95,18053.81,4513.18,11022.09,222.37,671.2094,789.75,62.709,105.84375,101.6171875
2007-06-06,1517.38,18040.93,4437.29,11028.71,222.37,660.2364,793.96,62.663,105.953125,101.6796875
2007-06-07,1490.72,18053.38,4381.45,10956.67,223.17,661.2098,805.64,61.79,105.234375,101.6171875
2007-06-08,1507.67,17779.09,4376.42,10828.64,219.8,635.9571,779.29,60.406,105.1875,101.609375
2007-06-11,1509.12,17834.48,4415.5,10903.99,218.39,655.9304,793.7,61.214,105.15625,101.6328125
2007-06-12,1493,17760.91,4383.02,10917.95,219.94,639.4519,786.57,60.666,104.515625,101.5234375
2007-06-13,1515.67,17732.77,4401.68,10899.23,218.59,650.3698,797.05,60.629,104.71875,101.5
2007-06-14,1522.97,17842.29,4485.04,11180.92,224.46,664.7613,811.46,60.926,104.625,101.4921875
2007-06-15,1532.91,17971.49,4551,11443.91,224.61,668.6701,816.22,61.186,104.90625,101.578125
2007-06-18,1531.05,18149.52,4530.22,11866.71,228.8,672.3124,829.08,61.297,105.09375,101.625
2007-06-19,1533.7,18163.61,4527.22,11866.71,229.04,661.9186,828.13,61.743,105.515625,101.7109375
2007-06-20,1512.84,18211.68,4545.61,11905.48,226.58,670.4469,820.03,61.307,105.25,101.65625
2007-06-21,1522.19,18240.3,4488.66,12207.97,227.81,663.2512,817.53,60.768,104.75,101.6640625
2007-06-22,1502.56,18188.63,4479.36,12239.71,224.95,662.8959,823.36,61.028,104.96875,101.7421875
2007-06-25,1497.74,18087.48,4471.13,12040.9,223.4,666.9379,823.84,60.814,105.40625,101.8359375
2007-06-26,1492.89,18066.11,4433.04,11917.1,222.43,657.1215,807.05,59.941,105.265625,101.796875
2007-06-27,1506.34,17849.28,4412.12,11914.53,220.35,658.9871,821.34,59.895,105.484375,101.828125
2007-06-28,1505.71,17932.27,4457.99,12050,222.6,674.5334,828.48,60.415,105.203125,101.6875
2007-06-29,1503.35,18138.36,4489.77,12001.12,221.31,676.5766,841.7,60.461,105.703125,101.796875
2007-07-02,1519.43,18146.3,4470.26,12001.12,224.75,691.4122,846.59,61.232,105.9375,101.9375
2007-07-03,1524.87,18149.9,4513.01,12406.39,229.29,690.968,850.4,60.879,105.59375,101.859375
2007-07-05,1525.4,18221.48,4491.87,12578.26,234.75,703.4939,855.16,60.433,104.9375,101.703125
2007-07-06,1530.44,18140.94,4524.45,12681.44,236.52,703.3162,867.07,60.824,104.609375,101.671875
2007-07-09,1531.85,18261.98,4528.76,13024.43,239.68,715.3979,859.69,61.539,104.84375,101.703125
2007-07-10,1510.12,18252.67,4474.15,13221.12,241.02,708.3202,866.97,61.716,105.625,101.9140625
2007-07-11,1518.76,18049.51,4447.52,13003.25,240.46,711.6932,863.99,61.505,105.421875,101.875
2007-07-12,1547.7,17984.14,4517.7,13037.11,242.86,701.4653,863.21,62.074,105.125,101.78125
2007-07-13,1552.5,18238.95,4542.57,13200.57,250.19,706.21,878.56,61.99,105.15625,101.7890625
2007-07-16,1549.52,18238.95,4557.57,13036.01,247.91,698.8006,879.74,61.899,105.609375,101.890625
2007-07-17,1549.37,18217.27,4538.31,13081.88,247.91,696.4796,878.32,61.862,105.34375,101.8203125
2007-07-18,1546.17,18015.58,4472.22,12798.7,244.92,701.925,892.42,62.573,105.84375,101.9609375
2007-07-19,1553.08,18116.57,4522.64,12884.03,245.7,714.7798,901.55,62.983,105.734375,101.921875
2007-07-20,1534.1,18157.93,4445.23,13152.25,251.45,727.5453,898.23,63.585,106.234375,102.0625
2007-07-23,1541.57,17963.64,4482.75,13320.42,252.28,719.9574,887.56,63.293,106.171875,102.0234375
2007-07-24,1511.04,18002.03,4412.06,13480.72,252.61,714.2888,871.8,63.603,106.34375,102.0859375
2007-07-25,1518.09,17858.42,4360.9,13399.96,253.93,698.0864,899.3,62.582,106.59375,102.1484375
2007-07-26,1482.66,17702.09,4252.92,13357.02,248.75,697.3722,888.27,61.543,107.53125,102.5
2007-07-27,1458.95,17283.81,4244.58,12926.43,238.34,696.1224,912.81,61.288,107.390625,102.4921875
2007-07-30,1473.91,17289.3,4239.18,13031.06,241.39,704.0674,910.55,61.68,107.21875,102.4375
2007-07-31,1455.27,17248.89,4315.69,13363.96,244.32,720.493,926.91,61.926,107.421875,102.46875
2007-08-01,1465.81,16870.98,4237.05,12845.39,234.36,706.8348,907,61.616,107.453125,102.4765625
2007-08-02,1472.2,16984.11,4288.66,12708.67,233.84,708.3524,910.91,61.68,107.46875,102.4296875
2007-08-03,1433.06,16979.86,4229.19,12779.67,236.91,690.1414,894.55,62.391,107.875,102.5859375
2007-08-06,1467.67,16914.46,4202.78,12266.79,233.92,692.0161,854.02,62.291,107.671875,102.5078125
2007-08-07,1476.71,16921.77,4276.8,12132.64,234.5,696.9705,858.29,62.199,107.5625,102.4296875
2007-08-08,1497.49,17029.28,4364.22,12626.46,240.07,681.9596,854.69,62.564,106.859375,102.25
2007-08-09,1453.09,17170.6,4275.18,12678.75,241,672.203,848.14,61.333,107.375,102.53125
2007-08-10,1453.64,16764.09,4161.29,12276.06,230.68,670.8962,846.5,62.136,107.484375,102.5546875
2007-08-13,1452.92,16800.05,4255.79,12335.48,233.88,680.8777,847.52,62.072,107.53125,102.546875
2007-08-14,1426.54,16844.61,4195.6,12398.66,230.45,667.9599,855.84,61.962,107.875,102.6796875
2007-08-15,1406.7,16475.61,4183.06,11989.16,230.45,658.6303,869.98,61.962,108.1875,102.8203125
2007-08-16,1411.27,16148.49,4062.33,11361.64,215.67,607.3178,842.18,59.984,108.859375,103.1328125
2007-08-17,1445.94,15273.68,4157.2,11002.52,208.57,631.449,853.47,60.786,108.59375,103.015625
2007-08-20,1445.55,15732.48,4173.29,11963.77,219.72,631.9872,843.24,60.759,108.78125,103.1328125
2007-08-21,1447.12,15901.34,4175.07,12308.75,220.18,627.8607,826.73,60.732,109.078125,103.1484375
2007-08-22,1464.07,15900.64,4226.52,12708.03,223.24,643.8286,823.04,60.96,108.84375,102.9375
2007-08-23,1462.5,16316.32,4225.89,13086.84,228.6,653.3376,829.82,60.932,108.8125,102.921875
2007-08-24,1479.37,16248.97,4238.63,13178.09,227.18,659.348,844.79,61.762,108.65625,102.7734375
2007-08-27,1466.79,16301.39,4240.95,13989.87,228.65,659.348,855.25,61.643,108.84375,102.84375
2007-08-28,1432.36,16287.49,4170.68,13949.65,232.38,656.0288,852.4,61.397,109.5,103.1328125
2007-08-29,1463.76,16012.83,4193.58,13688.8,232.32,664.3716,873.55,61.57,109.390625,103.0546875
2007-08-30,1457.64,16153.82,4246.12,13937.84,234.22,667.1525,871.77,61.434,109.828125,103.140625
2007-08-31,1473.99,16569.09,4294.56,14338.84,238.28,672.5349,879.85,62.163,109.484375,103.03125
2007-09-04,1489.42,16420.47,4324.35,14338.88,237.91,658.4509,892.21,63.038,109.53125,103.0859375
2007-09-05,1472.29,16158.45,4235.41,14286.91,236.61,645.1742,899.93,62.965,110.234375,103.328125
2007-09-06,1478.55,16257,4256.12,14423.13,239.61,658.1817,906.7,64.232,109.953125,103.25
2007-09-07,1453.55,16122.16,4162.42,14489.4,238.92,646.9683,911.46,64.697,111,103.546875
2007-09-10,1451.7,15764.97,4136.45,14410.94,232.44,645.7124,920.84,64.925,111.234375,103.6171875
2007-09-11,1471.49,15877.67,4197.35,14333.9,234.12,674.1584,929.66,65.737,110.859375,103.453125
2007-09-12,1471.56,15797.6,4210.69,14450.48,229.44,669.2992,949.09,65.7,110.578125,103.4375
2007-09-13,1483.95,15821.19,4249.01,14439.7,233.86,680.0568,951.68,65.445,110.015625,103.265625
2007-09-14,1484.25,16127.42,4221.34,14707.9,236.54,680.8932,942.65,65.436,110.125,103.28125
2007-09-17,1476.65,16127.42,4184.61,14676.39,236.72,676.4841,958.22,65.983,110.0625,103.2578125
2007-09-18,1519.78,15801.8,4264.42,14733.62,232.42,684.0426,968.48,65.974,110.171875,103.421875
2007-09-19,1529.03,16381.54,4389.33,15255.49,241.08,711.1272,975.97,66.502,109.734375,103.40625
2007-09-20,1518.75,16413.79,4366.16,15552.23,242.42,711.5771,987.19,67.45,108.640625,103.21875
2007-09-21,1525.75,16312.61,4370.35,15693.66,243.45,711.1272,985.26,67.359,108.890625,103.2734375
2007-09-24,1517.73,16312.61,4360.63,16406.04,243.45,725.5243,977.17,67.396,108.9375,103.28125
2007-09-25,1517.21,16401.73,4328.89,16262.84,243.45,721.6551,960.03,67.35,109.046875,103.3828125
2007-09-26,1525.42,16435.74,4364.4,16262.84,243.45,716.976,969.33,67.049,109.046875,103.40625
2007-09-27,1531.38,16832.22,4388.98,16644.49,247.1,724.2645,1000.47,67.45,109.375,103.4453125
2007-09-28,1526.75,16785.69,4381.71,17017.94,247.2,724.3545,985.74,68.371,109.28125,103.4921875
2007-10-01,1547.04,16845.96,4409.65,17017.94,249.3,732.8128,968.6,68.745,109.34375,103.421875
2007-10-02,1546.63,17046.78,4427.01,17973.87,256.8,737.4019,966.31,67.122,109.609375,103.5
2007-10-03,1539.59,17199.89,4421.58,17317.53,256.8,750.1343,964.98,67.067,109.46875,103.453125
2007-10-04,1542.84,17092.49,4420.39,16727.05,254.92,740.7312,983.09,67.806,109.625,103.46875
2007-10-05,1557.59,17065.04,4455.31,17540.02,253.63,741.3611,980.43,68.116,108.765625,103.3125
2007-10-09,1565.15,17159.9,4447.58,17840.71,256.19,727.8437,968.32,67.742,108.671875,103.21875
2007-10-10,1562.47,17177.89,4442.61,18285.92,259.79,738.8146,981.15,68.006,108.703125,103.1796875
2007-10-11,1554.41,17458.98,4473.57,19218.05,261.82,729.7858,1001.52,68.982,108.65625,103.1640625
2007-10-12,1561.8,17331.17,4476.02,19081.3,257.31,728.2534,1007.36,68.717,108.46875,103.03125
2007-10-15,1548.71,17358.15,4434.98,19752.67,257.68,736.1859,1036.46,69.483,108.625,103.078125
2007-10-16,1538.53,17137.92,4420.91,19441.33,253.43,727.1717,1054.11,69.465,108.796875,103.21875
2007-10-17,1541.24,16955.31,4441.8,19536.34,250.48,719.4195,1049.36,69.492,109.5625,103.484375
2007-10-18,1540.08,17106.09,4420.38,19722.38,252.6,709.9096,1071.89,70.076,109.890625,103.578125
2007-10-19,1500.63,16814.37,4411.26,19722.38,248.35,710.9012,1058.62,70.048,110.5625,103.7578125
2007-10-22,1506.33,16438.47,4356.24,18808.98,239.94,700.8504,1047.29,69.283,110.53125,103.7421875
2007-10-23,1519.59,16450.58,4378.42,19636.46,244.9,704.0955,1038.16,69.565,110.515625,103.7578125
2007-10-24,1515.88,16358.39,4357.14,19587.88,243.31,694.6306,1060.44,69.793,111.03125,103.9453125
2007-10-25,1514.4,16284.17,4412.12,19551.21,248.8,701.6166,1101.35,70.285,110.859375,103.9140625
2007-10-26,1535.28,16505.63,4440.23,19548.49,255.65,711.2617,1118.4,71.79,110.640625,103.875
2007-10-29,1540.98,16698.08,4471.46,20194.14,260.4,708.7828,1138.73,72.255,110.65625,103.796875
2007-10-30,1531.02,16651.01,4462.95,20400.07,258.87,700.4898,1100.38,71.817,110.65625,103.78125
2007-10-31,1549.38,16737.63,4489.79,20081.75,260.42,697.425,1150.9,72.501,110.015625,103.5546875
2007-11-01,1508.44,16870.4,4415.27,20164.22,260.76,677.2333,1138.24,72.355,110.796875,103.8125
2007-11-02,1509.65,16517.48,4410.08,19540.13,254.74,670.8333,1167.95,73.704,111.34375,104.0546875
2007-11-05,1502.17,16268.92,4392.8,18291.2,253.91,668.0389,1144.21,73.914,111.15625,104.0078125
2007-11-06,1520.27,16249.63,4407.34,18484.5,259.24,674.7995,1177.32,75.062,110.875,103.96875
2007-11-07,1475.62,16096.68,4400.34,18552.13,258.74,659.3853,1173.3,75.983,111.171875,104.15625
2007-11-08,1474.77,15771.57,4363.6,17716.86,249.97,648.6858,1162.13,76.347,111.625,104.3515625
2007-11-09,1453.7,15583.42,4297.83,17704.08,252.21,632.427,1171.56,76.096,111.984375,104.3515625
2007-11-13,1481.05,15126.63,4311.98,16695.08,244.73,622.6437,1109.11,72.834,111.71875,104.234375
2007-11-14,1470.58,15499.56,4338.28,17837.13,250.21,641.2771,1141.45,74.281,111.59375,104.203125
2007-11-15,1451.15,15396.3,4301.44,17485.46,247.39,623.0038,1132.11,71.777,112.375,104.53125
2007-11-16,1458.74,15154.61,4282.4,16737.73,244.13,632.9056,1153.87,71.75,112.453125,104.5703125
2007-11-19,1433.27,15042.56,4226.7,16535.17,239.78,610.7616,1163.71,70.936,113.015625,104.8125
2007-11-20,1439.7,15211.52,4277.24,16867.38,236.91,610.8966,1205.39,72.166,113.15625,104.8203125
2007-11-21,1416.77,14837.66,4195.58,15993.5,228.84,585.737,1196.29,72.816,113.390625,105.0078125
2007-11-23,1440.7,14888.77,4268.53,15691.71,225.54,603.6953,1207.24,75.184,113.453125,105
2007-11-26,1407.22,15135.21,4238,16542.37,236.01,607.431,1201.33,75.356,114.59375,105.2421875
2007-11-27,1428.23,15222.85,4224.44,16279.34,236.38,593.7485,1161,74.226,113.953125,104.96875
2007-11-28,1469.02,15153.78,4321.74,16362.4,232.87,603.2452,1114.28,72.97,113.421875,104.78125
2007-11-29,1469.72,15513.74,4347,17014.13,238.68,618.0979,1119.07,72.518,114,104.9921875
2007-11-30,1481.14,15680.67,4394.95,17178.49,241.91,629.0799,1090.79,71.325,113.921875,105.015625
2007-12-03,1472.42,15628.97,4371.67,17160.4,241.61,610.5365,1098.17,71.831,114.578125,105.2109375
2007-12-04,1462.79,15480.19,4339.1,17195.09,244.04,600.9497,1086,72.997,114.65625,105.265625
2007-12-05,1485.01,15608.88,4410,17640.15,247.03,600.7247,1075.79,72.645,114.703125,105.2890625
2007-12-06,1507.34,15874.08,4414.66,17790.02,249.63,603.3802,1109.48,72.952,114.171875,105.09375
2007-12-07,1504.66,15956.37,4446.34,17619.03,247.38,620.0332,1085.51,72.328,113.3125,104.8671875
2007-12-10,1515.96,15924.39,4465.52,17187.28,244.25,611.9355,1080.44,73.53,113.171875,104.84375
2007-12-11,1477.65,16044.72,4449.95,17497.77,246.85,611.423,1106.96,73.856,114.390625,105.1796875
2007-12-12,1486.59,15932.26,4469.47,16962.62,247.15,602.5533,1160.66,74.009,113.734375,104.921875
2007-12-13,1488.41,15536.52,4370.76,16332.08,245.21,583.6112,1137.47,72.672,113.21875,104.78125
2007-12-14,1467.95,15514.51,4384.65,15957.46,241.5,586.7528,1126.28,72.129,112.796875,104.59375
2007-12-17,1445.9,15249.79,4312.47,15391.39,234.33,571.8977,1120.13,72.247,113.171875,104.6875
2007-12-18,1454.98,15207.86,4309.14,15449.47,236.65,571.7406,1108.19,72.979,113.640625,104.796875
2007-12-19,1453,15030.51,4301.34,15638.68,236.65,583.7009,1122.46,72.798,113.75,104.875
2007-12-20,1460.12,15031.6,4314.7,15732.78,234.4,585.541,1120.25,72.599,113.515625,105
2007-12-21,1484.46,15257,4384.55,15981.81,239.6,609.731,1147.93,73.702,112.4375,104.7890625
2007-12-24,1496.45,15257,4388.38,16422.61,245.14,609.731,1158.02,73.802,112.09375,104.7578125
2007-12-26,1497.66,15653.54,4388.38,16422.61,243.48,609.731,1180.66,74.977,111.59375,104.640625
2007-12-27,1476.37,15564.69,4404.61,16348,243.38,616.9566,1188.65,75.184,112.21875,104.75
2007-12-28,1478.49,15307.78,4404.64,15991.48,241.27,612.5135,1181.02,76.17,112.90625,104.9296875
2007-12-31,1468.36,15307.78,4399.72,16124.72,241.27,598.3541,1180.78,75.745,113.390625,105
2008-01-02,1447.16,15307.78,4339.23,16006.81,235.3,605.0636,1225.56,77.733,114.390625,105.5078125
2008-01-03,1447.16,15307.78,4333.42,15464.66,234.67,624.2271,1220.15,78.556,114.34375,105.59375
2008-01-04,1411.63,14691.41,4270.53,15903.4,235.77,618.8865,1204.52,78.249,114.984375,105.796875
2008-01-07,1416.18,14500.55,4283.37,15590.74,231,618.5723,1169.83,77.914,115.15625,105.71875
2008-01-08,1390.19,14528.67,4295.23,15659.71,230.34,647.4297,1185.08,79.568,115.15625,105.71875
2008-01-09,1409.13,14599.16,4258.32,16139.46,232.53,646.981,1176.49,79.695,115.46875,105.890625
2008-01-10,1420.33,14388.11,4237.62,16027.69,229.47,644.2895,1152.05,80.763,114.8125,105.8515625
2008-01-11,1401.02,14110.79,4225.31,15833.75,224.41,654.1117,1139.25,81.127,115.4375,106.0625
2008-01-14,1416.25,14110.79,4236.68,15480.1,222.81,663.0979,1159.87,81.632,115.5,106.078125
2008-01-15,1380.95,13972.63,4140.94,14999.9,220.91,641.5775,1133.43,81.56,116.09375,106.140625
2008-01-16,1373.2,13504.51,4108.34,14016.12,215.87,627.4099,1116.5,79.676,116.03125,106.1875
2008-01-17,1333.25,13783.45,4065.76,14481.41,218.83,627.2306,1106.74,79.533,116.546875,106.3046875
2008-01-18,1325.19,13861.29,3995.17,14561.32,219.87,641.0395,1111.06,79.631,116.671875,106.453125
2008-01-22,1310.5,12573.05,3753.68,11911.91,204.55,631.2656,1102.29,80.358,117.828125,106.7734375
2008-01-23,1338.6,12829.06,3577.99,13279.53,207.23,617.9947,1074.86,79.667,118.203125,106.921875
2008-01-24,1352.07,13092.78,3809.07,12933.2,211.2,631.176,1104.76,81.739,116.671875,106.4765625
2008-01-25,1330.61,13629.16,3777.06,14015.75,215.06,630.5483,1120.82,82.188,117.046875,106.53125
2008-01-28,1353.97,13087.91,3765.41,13319.49,206.52,633.3729,1124.28,83.677,117,106.546875
2008-01-29,1362.3,13478.86,3810.01,13379.18,208.8,654.6692,1132.31,83.497,116.53125,106.421875
2008-01-30,1355.81,13345.03,3789.31,12755.41,203.5,642.2053,1140.84,83.094,116,106.4140625
2008-01-31,1378.55,13592.47,3792.8,12485.07,207.77,659.2423,1133.67,83.246,116.71875,106.609375
2008-02-01,1395.42,13497.16,3867.47,13284.74,209.08,648.8408,1099.2,81.946,117.046875,106.7578125
2008-02-04,1380.82,13859.7,3867.16,14120.84,216.23,651.0825,1112.3,81.578,116.8125,106.8359375
2008-02-05,1336.64,13745.5,3717.08,14040.68,216.91,639.6049,1092.4,79.864,117.4375,107.03125
2008-02-06,1326.45,13099.24,3760.12,13067.11,216.91,657.8973,1076.71,81.183,117.3125,106.984375
2008-02-07,1336.91,13207.15,3699.29,13067.11,216.91,677.8934,1088.7,81.632,116.53125,106.9296875
2008-02-08,1331.29,13017.24,3701.17,13067.11,216.91,693.0534,1133.69,82.735,117.078125,107.046875
2008-02-11,1339.13,13017.24,3678.16,12530.6,208.92,698.6179,1156.27,83.13,117.328125,107.1015625
2008-02-12,1348.86,13021.96,3803.76,12736.69,209.01,709.7692,1146.71,81.73,116.890625,107.0546875
2008-02-13,1367.21,13068.3,3803.21,12949.38,207.56,700.05,1153.36,81.65,116.984375,107.1875
2008-02-14,1348.86,13626.45,3797.89,13550.99,216.2,690.8837,1179.78,81.703,116.234375,107.171875
2008-02-15,1349.99,13622.56,3719.28,13843.52,215.38,695.4668,1178.54,81.282,116.4375,107.140625
2008-02-19,1348.78,13757.91,3805.27,13972.94,218.37,738.1528,1231.02,83.408,115.625,106.875
2008-02-20,1360.03,13310.37,3758.47,13552.82,213.84,734.2886,1231.02,84.125,115.296875,106.6640625
2008-02-21,1342.53,13688.28,3778.21,13561.88,216.38,758.9117,1212.87,85.148,116.484375,106.96875
2008-02-22,1353.11,13500.46,3737.11,13336.89,213.73,750.1049,1220.03,85.022,116.5,106.9921875
2008-02-25,1371.8,13914.57,3798.99,13202.98,217.07,738.2427,1225.22,84.368,115.625,106.7578125
2008-02-26,1381.29,13824.72,3855.03,13326.84,217.22,745.6116,1245.59,85.121,115.953125,106.8984375
2008-02-27,1380.02,14031.3,3856.69,13936.9,218.87,760.5292,1230.28,86.207,116.0625,106.9375
2008-02-28,1367.68,13925.51,3784.27,14039.98,220.59,767.1792,1266.7,86.79,117.140625,107.203125
2008-02-29,1330.63,13603.02,3724.5,13931.88,216.85,760.0798,1257.44,87.462,118.6875,107.65625
2008-03-03,1331.34,12992.18,3675.51,13439.92,211.73,774.0988,1264.97,88.288,118.703125,107.71875
2008-03-04,1326.75,12992.28,3610.2,12972.21,212.14,758.8217,1228.8,86.682,118.578125,107.6875
2008-03-05,1333.7,12972.06,3684.54,12847.95,212.14,783.6245,1290.53,88.673,118,107.5546875
2008-03-06,1304.34,13215.42,3617.68,13065.89,214.92,772.4812,1302.26,87.651,118.53125,107.6484375
2008-03-07,1293.37,12782.8,3576.68,12606.83,210.57,772.1217,1298.31,87.391,119.3125,107.7734375
2008-03-10,1273.37,12532.13,3546.1,12519.75,206.29,751.114,1331.61,87.174,120.09375,107.8359375
2008-03-11,1320.65,12658.28,3606.59,12588.74,208.06,747.8383,1341.79,87.553,118.703125,107.453125
2008-03-12,1308.77,12861.13,3647.64,12877.35,210.49,759.9766,1355.43,87.95,119.71875,107.6328125
2008-03-13,1315.48,12433.44,3599.58,12094.06,204.42,758.3545,1362.43,89.146,119.59375,107.65625
2008-03-14,1288.14,12241.6,3566.59,11891.42,202.63,756.7312,1357.07,89.646,120.90625,108.0234375
2008-03-17,1276.6,11787.51,3431.82,11037.09,199.68,728.9546,1300.78,89.896,121.6875,108.1171875
2008-03-18,1330.74,11964.16,3558.66,11074.83,201.79,744.1055,1354.07,90.048,120.703125,107.6484375
2008-03-19,1298.42,12260.44,3529.54,11438.75,206.48,722.8222,1279.69,84.772,120.9375,107.7890625
2008-03-20,1329.51,12260.44,3505.9,10836.2,206.62,710.7376,1270.96,82.505,119.828125,107.734375
2008-03-24,1349.88,12480.09,3505.9,10836.2,211,710.7376,1258.73,82.407,118.21875,107.28125
2008-03-25,1352.99,12745.22,3632.59,11727,213.73,732.4719,1263.22,83.88,118.53125,107.390625
2008-03-26,1341.13,12706.63,3611.45,11860.22,214.41,741.9412,1321.62,85.174,118.65625,107.484375
2008-03-27,1325.76,12604.58,3652.11,11828.84,213.85,771.792,1342.59,85.156,118.359375,107.4609375
2008-03-28,1315.22,12820.47,3641.05,12432.53,217.22,762.2325,1318.13,83.594,118.703125,107.6015625
2008-03-31,1322.7,12525.54,3628.06,12083.3,217.65,760.8797,1267.71,82.255,118.953125,107.546875
2008-04-01,1370.18,12656.42,3753.55,12237.36,217.81,757.0018,1260.22,79.247,117.71875,107.0390625
2008-04-02,1367.53,13189.36,3797.9,12807.35,223.76,775.6698,1308.27,80.354,117.421875,106.8671875
2008-04-03,1369.31,13389.9,3774.94,13137.57,226.99,775.9854,1295.79,81.193,117.421875,106.84375
2008-04-04,1370.4,13293.22,3795.2,13137.57,226.95,787.1231,1325.74,81.514,118.3125,107.0078125
2008-04-07,1372.54,13450.23,3828.46,13419.88,227.79,793.2556,1361.44,82.728,117.484375,106.8203125
2008-04-08,1365.54,13250.43,3810.51,13196.22,225.1,775.9426,1353.82,81.943,117.46875,106.96875
2008-04-09,1354.49,13111.89,3775.93,12863.8,225.1,793.8315,1383.26,83.683,118.1875,107.2265625
2008-04-10,1360.55,12945.3,3758.05,12998.21,226.44,784.6791,1374.79,83.174,117.546875,107.0703125
2008-04-11,1332.83,13323.73,3699.99,13357.12,228.8,786.7068,1376.27,82.746,118.203125,107.25
